RedFighter,BlueFighter,RedOdds,BlueOdds,Winner,TitleBout,NumberOfRounds,BlueCurrentLoseStreak,BlueCurrentWinStreak,BlueDraws,BlueAvgSigStrLanded,BlueAvgSigStrPct,BlueAvgSubAtt,BlueAvgTDLanded,BlueAvgTDPct,BlueLongestWinStreak,BlueLosses,BlueTotalRoundsFought,BlueTotalTitleBouts,BlueWinsByDecisionMajority,BlueWinsByDecisionSplit,BlueWinsByDecisionUnanimous,BlueWinsByKO,BlueWinsBySubmission,BlueWinsByTKODoctorStoppage,BlueWins,BlueHeightCms,BlueReachCms,BlueWeightLbs,RedCurrentLoseStreak,RedCurrentWinStreak,RedDraws,RedAvgSigStrLanded,RedAvgSigStrPct,RedAvgSubAtt,RedAvgTDLanded,RedAvgTDPct,RedLongestWinStreak,RedLosses,RedTotalRoundsFought,RedTotalTitleBouts,RedWinsByDecisionMajority,RedWinsByDecisionSplit,RedWinsByDecisionUnanimous,RedWinsByKO,RedWinsBySubmission,RedWinsByTKODoctorStoppage,RedWins,RedHeightCms,RedReachCms,RedWeightLbs,RedAge,BlueAge,LoseStreakDif,WinStreakDif,LongestWinStreakDif,WinDif,LossDif,TotalRoundDif,TotalTitleBoutDif,KODif,SubDif,HeightDif,ReachDif,AgeDif,SigStrDif,AvgSubAttDif,AvgTDDif,RedEloCurrent,BlueEloCurrent,WeightClass_Bantamweight,WeightClass_Catch Weight,WeightClass_Featherweight,WeightClass_Flyweight,WeightClass_Heavyweight,WeightClass_Light Heavyweight,WeightClass_Lightweight,WeightClass_Middleweight,WeightClass_Welterweight,WeightClass_Women's Bantamweight,WeightClass_Women's Featherweight,WeightClass_Women's Flyweight,WeightClass_Women's Strawweight,Gender_FEMALE,Gender_MALE,BlueStance_Open Stance,BlueStance_Orthodox,BlueStance_Southpaw,BlueStance_Switch,BlueStance_Switch ,RedStance_Open Stance,RedStance_Orthodox,RedStance_Southpaw,RedStance_Switch,BetterRank_Blue,BetterRank_Red,BetterRank_neither
1491,220,0.7562562562562563,0.2107107107107107,0,False,3,0,1,0,3.18,0.42,0.0,0.91,0.27,5,6,52,0,0,2,9,2,0,0,13,0.7832832832832832,0.6886886886886887,0.7902902902902903,0,1,1,2.97,0.34,0.2,2.58,0.45,3,4,35,0,0,1,5,2,1,0,9,0.6821821821821821,0.5980980980980981,0.7877877877877878,33,33,0,0,2,4,2,17,0,0,-1,2.54,2.54,0,0.21,-0.2,-1.67,0.8433121915217964,0.9470295431376448,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False
1343,1106,0.7427427427427428,0.25875875875875876,0,False,5,0,4,0,36.6,0.419,1.0,2.4,0.383,4,2,22,0,0,1,3,1,3,0,8,0.39139139139139134,0.8913913913913913,0.6501501501501501,0,3,0,19.6667,0.378,0.8889,1.6667,0.448,3,2,19,1,0,0,2,0,5,0,7,0.7767767767767768,0.7607607607607607,0.6441441441441442,29,24,0,1,1,1,0,3,-1,1,-2,-10.16,5.08,5,16.9333,0.1111,0.7333,0.843141228026271,0.9825190598108237,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False
1557,1108,0.9554554554554555,0.05655655655655656,0,False,3,0,5,0,31.8,0.474,0.6,5.8,0.31,5,0,13,0,0,0,3,1,1,0,5,0.48998998998999,0.3278278278278278,0.482982982982983,0,5,0,31.7692,0.373,0.6923,2.0,0.295,5,4,34,0,0,0,6,1,2,0,9,0.3108108108108108,0.32932932932932935,0.6441441441441442,29,25,0,0,0,-4,4,-21,0,0,-1,5.08,0.0,4,0.0308,-0.0923,3.8,0.8428451534948768,0.9680972521571681,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False
1572,930,0.2732732732732733,0.7247247247247247,0,False,3,0,2,0,36.6,0.478,1.4,0.6,0.294,2,3,13,1,0,0,0,0,2,0,2,0.13763763763763764,0.06806806806806806,0.2097097097097097,0,4,0,17.2727,0.425,1.3636,2.7273,0.374,4,3,28,0,0,1,4,0,3,0,8,0.14414414414414414,0.14614614614614613,0.20770770770770772,32,29,0,-2,-2,-6,0,-15,1,0,-1,0.0,-5.08,3,19.3273,0.0364,-2.1273,0.8424387138793392,0.5073047247773708,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False
95,1999,0.04054054054054054,0.9684684684684685,1,True,5,0,3,0,29.9167,0.401,0.6667,1.5833,0.425,4,2,34,0,0,1,5,3,0,1,10,0.8538538538538538,0.7717717717717718,0.6501501501501501,0,13,0,30.6154,0.718,0.4615,0.2308,0.231,13,0,30,9,0,0,2,8,3,0,13,0.8543543543543544,0.8853853853853854,0.7877877877877878,36,30,0,-10,-9,-3,-2,4,-9,-4,-3,0.0,-5.08,6,-0.6987,0.2051,1.3526,0.842370766516462,0.7322227592252161,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True
985,304,0.34984984984984985,0.6466466466466467,1,False,3,1,0,0,16.0,0.388,0.1667,0.8333,0.208,3,2,12,1,0,1,2,0,1,0,4,0.7832832832832832,0.9284284284284284,0.7902902902902903,1,0,0,54.8571,0.511,0.5714,1.7143,0.464,3,2,20,0,0,0,4,0,1,0,5,0.5865865865865866,0.6796796796796797,0.6441441441441442,30,30,0,0,0,-1,0,-8,1,0,0,5.08,10.16,0,-38.8571,-0.4048,-0.881,0.8422703994762719,0.49973764661136927,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True
1653,75,0.015015015015015015,0.9914914914914914,1,True,5,0,3,0,49.0,0.45,1.0,1.0,0.553,3,0,9,0,0,1,2,0,0,0,3,0.13763763763763764,0.1921921921921922,0.09259259259259259,0,3,0,20.3333,0.577,1.3333,2.3333,0.583,3,0,5,3,0,0,0,1,2,0,3,0.22522522522522523,0.1991991991991992,0.20770770770770772,27,29,0,0,0,0,0,4,-3,-1,-2,-2.54,0.0,-2,28.6667,-0.3333,-1.3333,0.8420334085863767,0.7151536170782187,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False
1464,470,0.539039039039039,0.4629629629629629,1,False,3,3,0,0,31.8462,0.479,0.2308,2.2308,0.317,3,6,34,0,0,1,4,2,0,0,7,0.39139139139139134,0.4239239239239239,0.482982982982983,1,0,0,41.0,0.523,1.1333,3.4,0.329,4,6,41,0,0,1,6,1,1,0,9,0.3108108108108108,0.1991991991991992,0.476976976976977,31,36,-2,0,-1,-2,0,-7,0,1,-1,2.54,7.62,-5,-9.1538,-0.9026,-1.1692,0.8419242509826941,0.34414938686344415,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
413,1771,0.34034034034034033,0.6606606606606606,1,False,5,0,3,1,4.49,0.43,0.2,0.66,0.4,4,1,22,0,0,1,2,4,1,0,8,0.30180180180180183,0.14064064064064064,0.2097097097097097,2,0,0,5.02,0.44,0.3,1.19,0.32,5,3,25,1,0,1,1,4,1,0,7,0.5865865865865866,0.32932932932932935,0.20770770770770772,30,24,-2,3,-1,1,-2,-3,-1,0,0,-7.62,-7.62,-6,-0.53,-0.1,-0.53,0.8418329912832101,0.97659544521333,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False
898,1065,0.24724724724724723,0.7812812812812813,1,False,3,0,0,0,19.5,0.245,0.0,0.5,0.165,0,0,0,0,0,0,0,0,0,0,0,0.30180180180180183,0.1921921921921922,0.482982982982983,0,6,0,25.2222,0.33,2.0,1.8889,0.427,6,1,22,0,0,0,4,1,3,0,8,0.3108108108108108,0.42342342342342343,0.476976976976977,27,38,0,-6,-6,-8,1,-22,0,-1,-3,0.0,-7.62,-11,-25.2222,-2.0,-1.8889,0.8417367694091588,0.3002649534323615,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
910,889,0.015015015015015015,0.982982982982983,1,True,5,0,1,0,39.0,0.39,0.0,4.0,0.5,1,0,3,0,0,1,0,0,0,0,1,0.08058058058058058,0.14064064064064064,0.0,0,3,0,45.6667,0.357,0.0,0.0,0.0,3,0,8,1,0,1,1,1,0,0,3,0.14414414414414414,0.06456456456456457,0.09109109109109109,27,32,0,-2,-2,-2,0,-5,-1,-1,0,-2.54,5.08,-5,-6.6667,0.0,4.0,0.8416517347645925,0.44344344344344344,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False
626,1926,0.04504504504504504,0.944944944944945,1,False,3,0,2,0,3.27,0.44,1.2,0.81,0.33,2,0,5,0,0,0,1,0,1,0,2,0.21421421421421422,0.4239239239239239,0.2097097097097097,0,4,0,4.36,0.55,0.5,3.97,0.44,4,0,10,0,0,0,3,0,1,0,4,0.3108108108108108,0.42342342342342343,0.20770770770770772,27,31,0,-2,-2,-2,0,-5,0,0,0,-2.54,0.0,4,-1.09,0.7,-3.16,0.841552173162748,0.4434020506029153,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
308,69,0.539039039039039,0.4629629629629629,0,False,3,0,5,0,75.6,0.63,0.6,3.2,0.548,5,0,13,0,0,0,3,2,0,0,5,0.13763763763763764,0.4239239239239239,0.33983983983983984,0,1,0,27.1538,0.578,0.1538,1.8462,0.261,5,4,26,3,0,0,3,6,0,0,9,0.14414414414414414,0.1011011011011011,0.33583583583583587,33,30,0,4,0,-4,4,-13,-3,-4,0,0.0,12.7,3,48.4462,0.4462,1.3538,0.8413792959135713,0.9709746126048308,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False
81,235,0.6186186186186187,0.3788788788788789,1,False,3,0,3,0,35.3333,0.417,0.6667,4.6667,0.443,3,0,7,0,0,0,2,0,1,0,3,0.21421421421421422,0.4239239239239239,0.2097097097097097,1,0,0,44.8889,0.477,0.7778,1.7778,0.496,4,3,24,0,0,0,3,1,2,0,6,0.22522522522522523,0.42342342342342343,0.20770770770770772,28,26,1,3,-1,-3,3,-17,0,-1,-1,0.0,0.0,2,-9.5556,-0.1111,2.8889,0.8409032877567115,0.7220981929732859,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False
1623,1468,0.6186186186186187,0.5445445445445445,1,False,3,1,0,0,5.65,0.43,0.6,1.15,0.32,2,6,30,0,0,0,1,4,2,0,7,0.6901901901901902,0.8408408408408409,0.6501501501501501,1,0,0,3.85,0.47,0.0,0.65,0.64,5,15,96,6,0,3,4,13,0,0,20,0.5865865865865866,0.6796796796796797,0.6441441441441442,41,33,0,0,-3,-13,-9,-66,-6,-9,2,2.54,5.08,-8,1.8,0.6,0.5,0.8408371976546476,0.45171955861664953,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
386,138,0.7852852852852852,0.24474474474474472,1,False,3,0,1,0,6.0,0.4,1.0,1.0,0.33,1,0,1,0,0,0,0,0,1,0,1,0.914914914914915,0.8913913913913913,0.7902902902902903,0,3,0,55.0,0.427,0.0,1.0,0.553,3,0,8,0,0,0,1,1,0,1,3,0.8543543543543544,0.8853853853853854,0.8868868868868869,27,26,0,-2,-2,-2,0,-7,0,-2,1,2.54,0.0,1,-49.0,1.0,0.0,0.8407343000311988,0.44295609273653136,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
1161,24,0.8608608608608608,0.1341341341341341,1,False,3,0,3,0,10.6,0.452,0.2,0.8,0.35,3,1,8,0,0,1,0,2,1,0,4,0.48998998998999,0.514014014014014,0.482982982982983,0,3,0,25.6,0.428,0.4,1.0,0.428,3,1,11,1,0,0,1,1,2,0,4,0.6821821821821821,0.7607607607607607,0.476976976976977,36,33,0,0,0,0,0,-3,-1,1,-1,-5.08,-7.62,3,-15.0,-0.2,-0.2,0.8405491293807894,0.676794182048906,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True
1557,619,0.3323323323323323,0.7012012012012012,1,False,3,0,1,0,60.9,0.39,1.2,1.3,0.378,4,3,25,0,0,3,1,1,1,1,7,0.48998998998999,0.3278278278278278,0.482982982982983,0,3,0,28.0,0.376,0.8182,2.1818,0.318,3,4,28,0,0,0,4,1,2,0,7,0.3108108108108108,0.32932932932932935,0.6441441441441442,28,31,0,-2,1,0,1,-3,0,1,-1,5.08,0.0,-3,32.9,0.3818,-0.8818,0.840392042447851,0.4904797347425998,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False
514,1429,0.2012012012012012,0.7992992992992993,1,False,3,0,1,0,91.8,0.398,0.2,0.2,0.2,1,3,15,0,0,1,1,0,0,0,2,0.13763763763763764,0.3278278278278278,0.2097097097097097,0,1,0,33.6429,0.334,0.2143,0.3571,0.207,4,5,30,0,0,0,4,3,2,0,9,0.14414414414414414,0.32932932932932935,0.33583583583583587,33,29,0,0,-3,-7,2,-15,0,-3,-2,0.0,0.0,4,58.1571,-0.0143,-0.1571,0.8403398287946517,0.11191052068503379,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
1091,487,0.34984984984984985,0.6466466466466467,0,False,3,2,0,1,22.954,0.46,0.0,0.66,0.41,4,2,21,0,0,0,3,2,0,0,5,0.6901901901901902,0.6886886886886887,0.7902902902902903,1,0,0,25.375242857142858,0.43,0.1,0.8,0.35,5,4,41,1,0,3,2,3,2,0,10,0.3993993993993994,0.42342342342342343,0.7877877877877878,28,27,-1,0,-1,-5,2,-20,-1,-1,-2,7.62,7.62,1,0.0,-0.1,-0.14,0.8400942971538687,0.8897527241306705,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False
1536,1676,0.3743743743743744,0.6606606606606606,0,False,3,0,3,0,26.6667,0.405,0.3333,2.6,0.293,5,4,35,1,0,0,7,3,1,0,11,0.8538538538538538,0.6886886886886887,0.8898898898898899,0,1,0,37.5,0.408,0.5,2.5833,0.401,5,3,32,0,0,0,6,0,3,0,9,0.8543543543543544,0.947947947947948,0.8868868868868869,30,31,0,2,0,2,-1,3,1,3,-2,0.0,-12.7,-1,-10.8333,-0.1667,0.0167,0.839732428515103,0.8193888292510363,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False
1751,152,0.43343343343343343,0.5445445445445445,1,False,3,1,0,0,5.95,0.52,0.0,0.19,0.33,2,2,14,0,0,1,2,1,0,0,4,0.914914914914915,0.4239239239239239,0.7902902902902903,0,3,0,6.82,0.65,0.0,0.0,0.0,3,0,9,0,0,0,2,1,0,0,3,0.8543543543543544,0.5980980980980981,0.7877877877877878,30,33,1,-3,-1,1,2,5,0,0,0,2.54,-5.08,3,-0.87,0.0,0.19,0.8396224090660798,0.4607264882659685,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
1889,107,0.06356356356356356,0.932932932932933,0,False,3,0,5,0,19.75,0.434,0.3125,0.125,0.125,6,4,30,5,0,1,1,8,2,0,12,0.914914914914915,0.8913913913913913,0.9424424424424425,0,1,0,21.3636,0.516,0.1818,0.7273,0.378,3,3,19,0,0,0,1,6,1,0,8,0.992992992992993,0.947947947947948,0.9669669669669669,32,36,0,4,3,4,-1,11,5,2,1,-7.62,-5.08,-4,-1.6136,0.1307,-0.6023,0.8392339572545865,0.8725993130840457,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False
1106,459,0.5195195195195195,0.4814814814814815,0,False,3,0,2,0,8.06,0.5,0.2,0.84,0.55,4,1,16,0,0,0,3,2,1,0,6,0.7832832832832832,0.6886886886886887,0.6501501501501501,1,0,0,3.89,0.42,0.8,3.19,0.43,5,6,44,1,0,1,3,3,4,0,11,0.3993993993993994,0.8853853853853854,0.6441441441441442,28,34,-1,2,-1,-5,-5,-28,-1,-1,-3,10.16,-7.62,6,4.17,-0.6,-2.35,0.8388804384061287,0.9187857822195852,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True
1820,1429,0.16116116116116114,0.862862862862863,1,False,3,1,0,0,80.5,0.365,0.1667,0.1667,0.167,1,4,18,0,0,1,1,0,0,0,2,0.13763763763763764,0.3278278278278278,0.2097097097097097,0,3,0,46.2857,0.421,0.1429,1.8571,0.557,3,2,20,0,0,3,1,1,0,0,5,0.22522522522522523,0.1991991991991992,0.20770770770770772,29,30,-1,-3,-2,-3,-2,-2,0,-1,0,-2.54,5.08,-1,34.2143,0.0238,-1.6905,0.8388744428887334,0.029680664069127664,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False
1496,1682,0.44094094094094094,0.597097097097097,1,False,3,0,1,0,31.4,0.742,0.0,0.4,0.3,1,2,10,0,0,0,1,2,0,0,3,0.7832832832832832,0.6036036036036037,0.8898898898898899,0,3,0,18.0,0.697,0.3333,0.3333,0.333,3,0,5,0,1,0,0,1,1,0,3,0.9184184184184183,0.9724724724724725,0.8868868868868869,31,32,0,-2,-2,0,-2,5,0,1,-1,-5.08,-17.78,-1,13.4,-0.3333,0.0667,0.8388408095088243,0.4869643645056362,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False
1598,717,0.22622622622622623,0.8053053053053053,1,False,3,1,0,0,29.5,0.445,0.5,3.0,0.415,1,1,6,0,0,0,1,0,0,0,1,0.30180180180180183,0.25075075075075076,0.482982982982983,1,0,0,26.8,0.428,1.0,1.2,0.248,4,1,13,1,0,0,1,2,1,0,4,0.3108108108108108,0.42342342342342343,0.33583583583583587,32,30,0,0,-3,-3,0,-7,-1,-2,-1,0.0,-5.08,2,2.7,-0.5,1.8,0.8388373452322403,0.32793121529483715,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False
1589,798,0.25475475475475473,0.7127127127127127,1,False,3,1,0,0,1.83,0.3,0.0,0.0,0.0,0,1,3,0,0,0,0,0,0,0,0,0.7832832832832832,0.8913913913913913,0.482982982982983,1,0,0,5.4,0.46,0.6,1.28,0.53,3,4,20,0,0,2,1,0,3,0,6,0.5865865865865866,0.511011011011011,0.476976976976977,32,33,0,0,-3,-6,-3,-17,0,0,-3,5.08,12.7,1,-3.57,-0.6,-1.28,0.838523670892671,0.11412622938403816,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
1796,664,0.2012012012012012,0.8253253253253253,1,False,3,0,2,0,12.5882,0.568,0.5882,1.0588,0.476,4,6,26,1,0,0,0,7,4,0,11,0.8538538538538538,0.8408408408408409,0.9469469469469469,0,1,0,52.4,0.486,0.0,1.6,0.404,3,1,11,0,0,0,2,2,0,0,4,0.964964964964965,0.9724724724724725,0.9414414414414414,31,34,0,1,1,7,-5,15,1,5,4,-5.08,-10.16,-3,-39.8118,0.5882,-0.5412,0.8384375028358813,0.49529130814529737,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False
1284,494,0.2927927927927928,0.6751751751751751,1,False,3,0,3,0,4.21,0.47,0.2,2.07,0.46,3,3,17,0,0,1,1,2,0,0,4,0.30180180180180183,0.25075075075075076,0.2097097097097097,1,0,0,3.91,0.5,1.3,0.88,0.42,5,6,38,0,0,0,1,5,4,0,10,0.3108108108108108,0.32932932932932935,0.20770770770770772,28,35,-1,3,-2,-6,-3,-21,0,-3,-4,0.0,-2.54,7,0.3,-1.1,1.19,0.838430162755561,0.11006380017853865,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False
1889,306,0.18768768768768768,0.8358358358358358,1,False,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.7832832832832832,0.6036036036036037,0.8898898898898899,0,2,0,25.75,0.418,0.25,1.5,0.665,2,1,8,0,0,0,1,2,0,0,3,0.992992992992993,0.947947947947948,0.9669669669669669,29,33,0,-2,-2,-3,1,-8,0,-2,0,-12.7,-15.24,-4,-25.75,-0.25,-1.5,0.8379257806942766,0.2993760691883702,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
293,758,0.06705177331101432,0.9259259259259259,1,False,3,0,1,0,5.13,0.5,0.0,0.0,0.0,1,1,4,0,0,0,0,2,0,0,2,0.914914914914915,0.7717717717717718,0.7902902902902903,0,3,0,7.41,0.59,0.3,0.95,0.75,3,1,8,0,0,0,1,3,0,0,4,0.964964964964965,0.8853853853853854,0.8868868868868869,32,26,0,-2,-2,-2,0,-4,0,-1,0,-2.54,-5.08,-6,-2.28,-0.3,-0.95,0.8378692177353995,0.32843660554456616,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True
1974,98,0.6356356356356356,0.3613613613613614,1,False,3,0,1,0,31.6,0.356,0.2,2.0,0.574,1,2,10,0,0,0,1,2,0,0,3,0.5915915915915916,0.6886886886886887,0.33983983983983984,0,3,0,47.3333,0.487,2.3333,1.6667,0.517,3,0,9,1,0,1,2,0,0,0,3,0.5865865865865866,0.42342342342342343,0.33583583583583587,23,25,0,-2,-2,0,-2,1,-1,2,0,0.0,7.62,-2,-15.7333,-2.1333,0.3333,0.8377698632221825,0.44939147998151185,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
1339,1745,0.21321321321321324,0.8173173173173174,1,False,3,0,1,0,26.0,0.24,0.0,0.0,0.0,1,0,2,0,0,0,0,1,0,0,1,0.48998998998999,0.514014014014014,0.482982982982983,0,4,0,18.3077,0.395,0.0769,1.0,0.404,4,4,22,0,0,2,1,5,0,1,9,0.3993993993993994,0.1991991991991992,0.476976976976977,28,31,0,-3,-3,-8,4,-20,0,-5,0,2.54,10.16,-3,7.6923,-0.0769,-1.0,0.8374794026471799,0.45735859282127256,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
66,125,0.2012012012012012,0.8253253253253253,0,False,5,0,2,0,20.4615,0.468,0.3846,1.1538,0.26,3,4,23,0,0,0,2,7,0,0,9,0.8538538538538538,0.9284284284284284,0.8898898898898899,0,1,0,36.4,0.362,0.5,1.2,0.328,6,2,21,1,0,0,2,4,2,0,8,0.985985985985986,0.947947947947948,0.8868868868868869,28,30,0,1,-3,1,-2,2,-1,3,-2,-7.62,-2.54,-2,-15.9385,-0.1154,-0.0462,0.8373217755947198,0.9224853531959106,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False
1363,1203,0.539039039039039,0.7522522522522522,1,False,3,0,1,0,4.9,0.5,0.5,0.46,0.5,1,3,13,0,0,0,1,0,1,0,2,0.9634634634634635,0.9284284284284284,0.9369369369369369,0,4,0,4.91,0.52,0.3,1.49,0.41,4,0,10,0,0,0,3,0,1,0,4,0.964964964964965,0.947947947947948,1.0,28,32,0,-3,-3,-2,3,3,0,0,0,0.0,-2.54,4,-0.01,0.2,-1.03,0.8370190167146875,0.029098371018778674,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
1420,797,0.017017017017017015,0.9813766551054687,1,False,3,0,1,0,2.36,0.41,2.6,1.77,0.33,1,0,3,0,0,0,0,1,0,0,1,0.21421421421421422,0.1921921921921922,0.09259259259259259,0,3,0,1.61,0.45,0.8,5.29,0.41,3,0,7,0,0,0,1,0,2,0,3,0.22522522522522523,0.32932932932932935,0.09109109109109109,22,29,0,-2,-2,-2,0,-4,0,1,-2,0.0,-5.08,7,0.75,1.8,-3.52,0.8369071889173425,0.2992955131804342,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False
566,1325,0.05955955955955956,0.9534534534534534,1,False,3,0,0,0,44.09715454545454,0.4133636363636363,0.1946818181818182,0.1209909090909091,0.24536363636363634,0,0,0,0,0,0,0,0,0,0,0,0.5915915915915916,0.25075075075075076,0.482982982982983,0,3,0,57.0,0.467,0.3333,2.0,0.517,3,0,8,0,0,0,2,0,1,0,3,0.3993993993993994,0.511011011011011,0.476976976976977,23,20,0,-3,-3,-3,0,-8,0,0,-1,5.08,-7.62,3,-57.0,-0.3333,-2.0,0.8369071301232036,0.29929550800225296,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
795,470,0.6031031031031031,0.3983983983983984,1,False,3,0,1,0,55.0,0.53,0.0,5.0,0.45,1,0,3,0,0,0,1,0,0,0,1,0.39139139139139134,0.4239239239239239,0.482982982982983,0,3,0,19.0,0.362,1.0,2.6,0.486,3,2,13,0,0,2,1,0,0,0,3,0.3993993993993994,0.42342342342342343,0.476976976976977,30,31,0,-2,-2,-2,2,-10,0,0,0,0.0,0.0,-1,36.0,-1.0,2.4,0.836820764813062,0.41751012980555136,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
1944,1905,0.07857857857857858,0.9084084084084083,1,False,3,0,1,0,2.9,0.59,0.8,0.76,0.3,2,4,16,0,0,0,0,4,2,0,6,0.914914914914915,0.9564564564564564,0.8898898898898899,0,4,0,2.82,0.45,0.8,3.98,0.66,4,0,10,0,0,0,1,2,1,0,4,0.8543543543543544,0.8853853853853854,0.8868868868868869,26,32,0,-3,-2,2,4,6,0,2,1,2.54,5.08,6,0.08,0.0,-3.22,0.8367312582554707,0.4957985857887396,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
1480,1432,0.07607607607607608,0.9374374374374375,1,False,3,2,0,0,10.5,0.35,1.5,0.5,0.25,0,2,5,0,0,0,0,0,0,0,0,0.30180180180180183,0.1011011011011011,0.482982982982983,1,0,0,57.0,0.39,0.0,2.25,0.453,3,1,12,1,0,0,3,0,0,0,3,0.5865865865865866,0.32932932932932935,0.476976976976977,27,32,-1,0,-3,-3,-1,-7,-1,0,0,-7.62,-10.16,-5,-46.5,1.5,-1.75,0.8367301424068362,0.299244520578145,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True
705,1426,0.25475475475475473,0.7127127127127127,1,False,3,1,0,0,3.8,0.43,0.0,2.64,0.41,2,1,8,0,0,0,2,0,0,0,2,0.30180180180180183,0.3278278278278278,0.33983983983983984,0,3,0,3.48,0.48,2.5,5.09,0.48,3,0,7,0,0,0,1,0,2,0,3,0.49299299299299304,0.511011011011011,0.33583583583583587,26,33,1,-3,-1,-1,1,1,0,0,-2,-5.08,-5.08,7,0.32,-2.5,-2.45,0.8365693978979573,0.3754594820567658,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True
