RedFighter,BlueFighter,Winner,TitleBout,NumberOfRounds,BlueCurrentLoseStreak,BlueCurrentWinStreak,BlueDraws,BlueAvgSigStrLanded,BlueAvgSigStrPct,BlueAvgSubAtt,BlueAvgTDLanded,BlueAvgTDPct,BlueLongestWinStreak,BlueLosses,BlueTotalRoundsFought,BlueTotalTitleBouts,BlueWinsByDecisionMajority,BlueWinsByDecisionSplit,BlueWinsByDecisionUnanimous,BlueWinsByKO,BlueWinsBySubmission,BlueWinsByTKODoctorStoppage,BlueWins,BlueHeightCms,BlueReachCms,BlueWeightLbs,RedCurrentLoseStreak,RedCurrentWinStreak,RedDraws,RedAvgSigStrLanded,RedAvgSigStrPct,RedAvgSubAtt,RedAvgTDLanded,RedAvgTDPct,RedLongestWinStreak,RedLosses,RedTotalRoundsFought,RedTotalTitleBouts,RedWinsByDecisionMajority,RedWinsByDecisionSplit,RedWinsByDecisionUnanimous,RedWinsByKO,RedWinsBySubmission,RedWinsByTKODoctorStoppage,RedWins,RedHeightCms,RedReachCms,RedWeightLbs,RedAge,BlueAge,LoseStreakDif,WinStreakDif,LongestWinStreakDif,WinDif,LossDif,TotalRoundDif,TotalTitleBoutDif,KODif,SubDif,HeightDif,ReachDif,AgeDif,SigStrDif,AvgSubAttDif,AvgTDDif,RedEloCurrent,BlueEloCurrent,EloDiff,WeightClass_Bantamweight,WeightClass_Catch Weight,WeightClass_Featherweight,WeightClass_Flyweight,WeightClass_Heavyweight,WeightClass_Light Heavyweight,WeightClass_Lightweight,WeightClass_Middleweight,WeightClass_Welterweight,WeightClass_Women's Bantamweight,WeightClass_Women's Featherweight,WeightClass_Women's Flyweight,WeightClass_Women's Strawweight,Gender_FEMALE,Gender_MALE,BlueStance_Open Stance,BlueStance_Orthodox,BlueStance_Southpaw,BlueStance_Switch,RedStance_Open Stance,RedStance_Orthodox,RedStance_Southpaw,RedStance_Switch,BetterRank_Blue,BetterRank_Red,BetterRank_neither
712,461,1,False,3,1,0,0,4.49,0.51,0.0,2.0,0.3,0,1,3,0,0,0,0,0,0,0,0,0.5980980980980981,0.5255255255255256,0.6551551551551551,0,1,0,4.72,0.54,0.5,0.74,0.54,1,0,1,0,0,0,0,1,0,0,1,0.9169169169169169,0.6881881881881882,0.6541541541541542,24,28,1,-1,-1,-1,1,2,0,-1,0,-10.159999999999997,-5.0800000000000125,4,-0.2299999999999995,-0.5,1.26,0.5311951668546296,0.05839205841733024,0.8469253123825583,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True
1378,735,0,False,3,0,1,0,2.63,0.58,1.1,3.2,0.53,1,1,6,5,0,0,1,0,1,0,2,0.49649649649649646,0.34534534534534533,0.5035035035035035,0,2,1,3.44,0.47,1.2,3.3,0.32,4,4,46,0,0,2,6,2,1,0,11,0.32682682682682684,0.2152152152152152,0.36536536536536535,32,25,0,-1,-3,-9,-3,-40,5,-2,0,5.0800000000000125,5.0800000000000125,-7,-0.81,-0.0999999999999998,-0.0999999999999996,0.5311527303584987,0.809493732494895,0.23222969487897877,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True
1313,1642,1,False,3,0,1,0,3.18,0.47,0.6,0.0,0.0,1,3,9,0,0,0,0,1,0,0,1,0.23423423423423423,0.07807807807807808,0.1106106106106106,0,1,0,3.39,0.45,0.3,2.39,0.41,2,2,12,0,0,0,1,1,1,0,3,0.026526526526526525,0.07507507507507508,0.10910910910910912,25,31,0,0,-1,-2,1,-3,0,0,-1,10.159999999999997,0.0,6,-0.2099999999999999,0.3,-2.39,0.5309848917543347,0.07044733621060516,0.806793096459143,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True
292,1264,0,False,3,0,2,0,4.36,0.42,0.3,5.89,0.35,2,2,12,2,0,0,2,0,0,0,2,0.15415415415415415,0.2077077077077077,0.23823823823823823,0,2,0,4.85,0.42,0.4,1.09,0.35,2,1,12,0,0,0,3,0,0,0,3,0.23923923923923923,0.2152152152152152,0.23473473473473472,28,29,0,0,0,-1,1,0,2,0,0,-2.539999999999992,0.0,1,-0.4899999999999993,-0.1,4.8,0.530454320123864,0.707611104659201,0.04583848916362855,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
1015,840,0,False,3,0,2,0,3.86,0.37,0.5,0.58,0.4,2,5,26,1,0,1,1,1,0,0,3,0.15415415415415415,0.11311311311311312,0.1106106106106106,0,3,0,4.58,0.34,0.3,0.31,0.15,3,1,15,1,0,1,3,0,0,0,4,0.4129129129129129,0.2152152152152152,0.10910910910910912,29,32,0,-1,-1,-1,4,11,0,1,0,-7.619999999999976,-5.079999999999984,3,-0.7200000000000002,0.2,0.2699999999999999,0.5303261976588278,0.705403929103684,0.044282720355515906,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False
1131,68,1,False,3,1,0,0,3.7,0.42,0.0,3.0,0.4,1,1,6,0,0,0,1,0,0,0,1,0.40240240240240244,0.5255255255255256,0.5035035035035035,1,0,0,3.66,0.46,1.2,1.17,0.33,2,3,19,0,0,0,2,1,1,0,4,0.9169169169169169,0.7667667667667668,0.4984984984984985,27,31,0,0,-1,-3,-2,-13,0,-1,-1,-15.240000000000007,-7.620000000000003,4,0.04,-1.2,1.83,0.5301959829418919,0.07286520592189193,0.7937344197027959,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
427,693,1,False,3,1,0,0,3.02,0.46,0.5,1.69,0.48,2,5,21,0,0,0,1,2,0,0,3,0.40240240240240244,0.43743743743743746,0.7917917917917918,1,0,0,2.44,0.47,0.3,1.52,0.52,4,14,88,8,0,5,5,15,1,0,26,0.5955955955955956,0.6881881881881882,0.7922922922922923,45,38,0,0,-2,-23,-9,-67,-8,-13,-1,-5.0800000000000125,-7.620000000000003,-7,0.5800000000000001,0.2,0.1699999999999999,0.5300278415474086,0.3839469079729435,0.07216657710307763,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False
1701,810,1,False,3,0,0,0,2.15,0.44,0.9,6.9,0.48,0,0,0,0,0,0,0,0,0,0,0,0.49649649649649646,0.34534534534534533,0.6551551551551551,1,0,0,2.21,0.41,0.0,0.76,0.37,1,1,5,0,0,0,0,1,0,0,1,0.503003003003003,0.6086086086086087,0.6541541541541542,30,33,-1,0,-1,-1,-1,-5,0,-1,0,0.0,-7.620000000000003,3,-0.06,0.9,6.140000000000001,0.5299275420429665,0.1613901038980894,0.5531967633123186,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True
1665,139,1,False,3,2,0,0,1.95,0.42,2.4,1.3,0.29,8,8,62,7,0,0,7,3,13,0,23,0.9114114114114114,0.8843843843843844,0.9409409409409409,2,0,0,3.12,0.47,1.7,0.56,0.46,4,5,23,0,1,0,0,4,4,0,9,1.0,1.0,1.0,27,39,0,0,4,14,3,39,7,-1,9,-20.32,-17.78,12,-1.1700000000000002,0.7,0.74,0.5297560436186423,0.06805945852086247,0.8096199140462926,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False
529,1311,0,False,3,0,2,0,3.16,0.44,0.0,0.92,0.2,2,2,26,0,0,1,3,2,0,0,6,0.23423423423423423,0.11311311311311312,0.36936936936936937,0,1,0,3.54,0.38,0.2,0.55,0.42,2,5,31,0,0,0,4,2,1,0,7,0.23923923923923923,0.2152152152152152,0.23473473473473472,38,30,0,1,0,-1,-3,-5,0,0,-1,0.0,-5.079999999999984,-8,-0.3799999999999999,-0.2,0.37,0.5293174862765163,0.8165550071925555,0.2592718760024573,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True
1554,1398,1,False,3,2,0,0,3.26,0.4,0.6,1.21,0.28,2,5,15,0,0,1,1,2,1,0,5,0.23423423423423423,0.6101101101101101,0.1106106106106106,0,1,0,2.13,0.44,1.1,1.13,0.5,1,1,5,0,0,0,0,0,1,0,1,0.15715715715715717,0.07507507507507508,0.10910910910910912,25,32,2,-1,1,4,4,10,0,2,0,2.539999999999992,20.32000000000002,7,1.13,-0.5000000000000001,0.08,0.5288212009794545,0.057977810230552436,0.8430023055647383,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True
313,1034,1,False,3,2,0,0,3.96,0.4,0.0,0.16,0.16,3,2,13,0,0,1,2,0,0,0,3,0.23423423423423423,0.6101101101101101,0.5035035035035035,1,0,0,3.08,0.36,1.0,1.67,0.35,1,4,19,0,0,0,1,0,2,0,3,0.4129129129129129,0.27177177177177175,0.36536536536536535,33,31,1,0,2,0,-2,-6,0,0,-2,-5.079999999999984,10.160000000000023,-2,0.8799999999999999,-1.0,-1.51,0.5286745231527783,0.23007178749860926,0.3451156944596928,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True
809,1574,0,False,3,0,3,0,1.98,0.34,0.1,3.95,0.41,3,2,21,0,0,0,4,2,0,0,6,0.31931931931931934,0.6101101101101101,0.5035035035035035,0,2,0,2.5,0.39,0.0,2.33,0.4,2,1,8,0,0,1,0,2,0,0,3,0.5955955955955956,0.43743743743743746,0.4984984984984985,31,30,0,1,1,3,1,13,0,0,0,-7.620000000000003,5.0800000000000125,-1,-0.52,0.1,1.62,0.5286549953861079,0.9270134121158471,0.8794837302185117,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True
1143,1440,0,False,3,0,2,0,2.85,0.34,0.6,2.99,0.38,5,1,23,0,0,0,4,0,3,0,7,0.8488488488488488,0.9554554554554555,0.8903903903903904,0,2,0,2.59,0.53,0.4,1.21,0.65,16,3,54,5,0,2,8,7,2,0,19,0.7782782782782782,0.6881881881881882,0.7922922922922923,35,28,0,0,-11,-12,-2,-31,-5,-7,1,2.539999999999992,12.699999999999989,-7,0.2600000000000002,0.1999999999999999,1.7800000000000002,0.5286115501353335,0.842674938859397,0.3715872948727928,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
1779,494,0,False,3,0,4,0,3.51,0.47,0.6,3.14,0.33,4,2,21,0,0,0,4,3,2,0,9,0.7817817817817818,0.8843843843843844,0.7917917917917918,1,0,0,3.23,0.48,0.1,0.54,0.38,3,4,20,1,0,0,1,4,0,0,5,0.6891891891891893,0.9469469469469469,0.7922922922922923,32,32,-1,4,1,4,-2,1,-1,-1,2,2.5400000000000205,-5.079999999999984,0,0.2799999999999998,0.5,2.6,0.5284658645462768,0.9413608875869827,0.9345469055069591,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False
770,215,1,False,3,1,0,1,2.18,0.34,0.5,0.67,0.25,1,2,15,0,0,0,1,1,0,0,2,0.6956956956956957,0.8333333333333334,0.6551551551551551,2,0,0,3.45,0.43,0.6,1.46,0.41,2,3,15,0,0,0,0,1,3,0,4,0.5955955955955956,0.6086086086086087,0.6541541541541542,23,28,-1,0,-1,-2,-1,0,0,0,-3,2.539999999999992,7.619999999999976,5,-1.27,-0.0999999999999999,-0.7899999999999999,0.5281141714447254,0.16318620488558483,0.5466073690509458,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True
101,757,0,False,3,1,0,0,3.86,0.56,0.4,6.62,0.42,2,3,14,0,0,0,3,0,0,0,3,0.40240240240240244,0.6101101101101101,0.7917917917917918,1,0,0,2.89,0.5,1.5,3.38,0.54,5,1,14,0,0,1,1,1,2,0,5,0.6891891891891893,0.6086086086086087,0.7922922922922923,32,28,0,0,-3,-2,2,0,0,-1,-2,-7.620000000000003,0.0,-4,0.9699999999999998,-1.1,3.24,0.527837328560641,0.6228525988990785,0.008540316439151242,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True
1421,1770,1,False,3,0,1,0,3.31,0.51,0.3,0.33,0.14,1,0,3,0,0,0,1,0,0,0,1,0.49649649649649646,0.2077077077077077,0.36936936936936937,0,0,0,1.94,0.59,2.0,3.97,0.44,0,0,0,0,0,0,0,0,0,0,0,0.32682682682682684,0.3458458458458459,0.36536536536536535,30,35,0,1,1,1,0,3,0,0,0,5.0800000000000125,-5.0800000000000125,5,1.37,-1.7,-3.64,0.5277205814870801,0.317076797407035,0.13866740364410568,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True
309,1470,0,False,3,0,1,0,4.37,0.4,0.0,0.84,0.5,1,0,1,0,0,0,0,1,0,0,1,0.05655655655655655,0.02702702702702703,0.1106106106106106,0,4,0,4.74,0.49,0.4,0.5,0.2,4,4,28,0,0,1,3,2,0,0,6,0.4129129129129129,0.3458458458458459,0.10910910910910912,34,28,0,-3,-3,-5,-4,-27,0,-1,0,-12.699999999999989,-17.78,-6,-0.3700000000000001,-0.4,0.3399999999999999,0.5276410321488086,0.7494909978110941,0.08834389856905699,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False
1044,260,1,False,3,0,2,0,2.65,0.47,1.2,3.55,0.54,3,8,37,1,0,1,5,2,2,0,11,0.8488488488488488,0.8333333333333334,0.7917917917917918,0,0,0,4.8,0.69,0.0,7.5,1.0,0,0,0,0,0,0,0,0,0,0,0,0.6891891891891893,0.8358358358358358,0.7922922922922923,25,35,0,2,3,11,8,37,1,2,2,5.0800000000000125,0.0,10,-2.15,1.2,-3.95,0.5275659141215094,0.31610236170407346,0.13923513397344314,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True
1361,904,1,False,3,0,1,0,2.99,0.38,1.9,3.2,0.83,1,2,4,0,0,0,0,0,1,0,1,0.15415415415415415,0.15565565565565564,0.1106106106106106,1,0,0,3.56,0.41,1.6,0.78,0.27,2,2,12,0,0,0,2,0,0,0,2,0.05455455455455455,0.04604604604604605,0.10910910910910912,36,28,-1,1,-1,-1,0,-8,0,0,1,5.0800000000000125,7.620000000000003,-8,-0.5699999999999998,0.2999999999999998,2.42,0.5274140762064506,0.09496308873345544,0.6975008528306081,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True
366,583,1,False,3,0,1,0,2.33,0.42,1.0,1.02,0.42,4,4,21,0,0,0,2,3,2,0,7,0.49649649649649646,0.43743743743743746,0.6551551551551551,2,0,0,2.63,0.33,0.6,3.1,0.35,4,12,75,2,0,3,6,1,4,0,14,0.23923923923923923,0.3458458458458459,0.4984984984984985,35,28,-2,1,0,-7,-8,-54,-2,2,-2,7.620000000000003,2.539999999999992,-7,-0.2999999999999998,0.4,-2.08,0.5272661831942829,0.25679792353560255,0.2751902100673121,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True
96,340,0,False,3,0,3,1,4.72,0.59,0.1,0.26,0.3,3,1,13,0,0,1,1,1,0,0,3,0.40240240240240244,0.15565565565565564,0.23823823823823823,0,2,0,4.28,0.4,0.1,0.36,0.75,2,2,18,0,0,3,1,0,0,0,4,0.32682682682682684,0.7667667667667668,0.36536536536536535,33,29,0,1,1,-1,-1,-5,0,1,0,2.539999999999992,-20.32,-4,0.4399999999999995,0.0,-0.0999999999999999,0.5270894998175014,0.8394595996180408,0.3550017709270809,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True
260,693,1,False,3,4,0,0,3.02,0.46,0.5,1.69,0.48,2,8,29,0,0,0,1,2,0,0,3,0.40240240240240244,0.43743743743743746,0.7917917917917918,0,1,0,2.65,0.47,1.2,3.55,0.54,3,8,36,1,0,1,5,2,2,0,10,0.8508508508508508,0.8358358358358358,0.7922922922922923,34,40,4,-1,-1,-7,0,-7,-1,0,-2,-12.700000000000015,-12.699999999999989,6,0.3700000000000001,-0.7,-1.86,0.5269751370900221,0.06102164815576262,0.8306772994285551,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True
424,323,0,False,3,0,3,0,4.95,0.56,0.2,2.85,0.39,3,0,8,0,0,1,1,1,0,0,3,0.23423423423423423,0.26576576576576577,0.36936936936936937,0,1,1,2.96,0.42,1.2,2.3,0.32,4,4,27,0,0,1,2,1,2,0,6,0.5955955955955956,0.43743743743743746,0.4984984984984985,36,31,0,2,-1,-3,-4,-19,0,0,-2,-10.159999999999997,-5.0800000000000125,-5,1.99,-1.0,0.5500000000000003,0.5267177847164485,0.8913719017988216,0.703850351821599,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True
153,1792,1,False,3,0,0,0,3.12,0.45,0.3,0.93,0.41,0,0,0,0,0,0,0,0,0,0,0,0.05655655655655655,0.047547547547547545,0.1106106106106106,0,1,0,4.03,0.34,0.0,0.95,0.22,1,1,4,0,0,1,0,0,0,0,1,0.32682682682682684,0.16066066066066065,0.23473473473473472,29,20,0,-1,-1,-1,-1,-4,0,0,0,-10.159999999999997,-7.620000000000003,-9,-0.91,0.3,-0.0199999999999999,0.526448249173853,0.16044933449630613,0.5493422243298196,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False
1011,320,1,False,3,1,0,0,6.04,0.45,0.0,0.09,0.5,2,10,33,0,0,0,1,3,0,0,4,0.9639639639639639,0.9264264264264264,0.9594594594594594,0,2,0,2.68,0.48,0.2,4.2,0.48,2,0,6,0,0,0,2,0,0,0,2,0.9169169169169169,0.9469469469469469,0.92992992992993,33,33,1,-2,0,2,10,27,0,3,0,2.539999999999992,-2.539999999999992,0,3.36,-0.2,-4.11,0.5263049806585957,0.009754720846414489,0.963253266546069,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True
1283,395,1,False,3,1,0,0,4.29,0.39,0.5,0.39,0.31,2,4,17,0,0,0,1,1,1,0,3,0.23423423423423423,0.15565565565565564,0.1106106106106106,2,0,0,3.42,0.46,0.6,1.39,0.33,4,2,14,0,0,0,0,0,4,0,4,0.026526526526526525,0.011511511511511512,0.0,32,30,-1,0,-2,-1,2,3,0,1,-3,10.159999999999997,12.700000000000015,-2,0.8700000000000001,-0.0999999999999999,-1.0,0.5262447031366222,0.12812907959307615,0.5932049836931579,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False
457,364,0,False,3,0,3,0,2.48,0.42,1.1,2.85,0.26,3,0,7,0,0,1,1,0,1,0,3,0.5980980980980981,0.43743743743743746,0.6551551551551551,0,2,0,3.18,0.39,0.2,0.24,0.09,2,2,14,0,0,1,1,2,1,0,5,0.7782782782782782,0.6881881881881882,0.6541541541541542,31,36,0,1,1,-2,-2,-7,0,-2,0,-5.0800000000000125,-7.620000000000003,5,-0.7000000000000002,0.9000000000000001,2.6100000000000003,0.5256540853293484,0.8924367472664759,0.7290444600923713,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True
506,645,1,False,3,1,0,0,4.29,0.44,1.5,3.13,0.44,3,2,16,0,0,0,2,0,2,0,4,0.15415415415415415,0.11311311311311312,0.36936936936936937,2,0,0,4.2,0.53,2.8,0.5,0.4,0,2,6,0,0,0,0,0,0,0,0,0.5955955955955956,0.5230230230230231,0.36536536536536535,28,37,-1,0,3,4,0,10,0,0,2,-12.699999999999989,-15.23999999999998,9,0.0899999999999998,-1.2999999999999998,2.63,0.5256052501935274,0.4170276299651035,0.04388233767404124,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True
597,1128,1,False,3,0,1,0,2.82,0.4,0.6,1.11,0.15,1,1,3,0,0,0,0,1,0,0,1,0.31931931931931934,0.6101101101101101,0.5035035035035035,0,1,0,2.85,0.51,0.2,1.62,0.4,1,1,6,0,0,0,1,0,0,0,1,0.7782782782782782,0.7667667667667668,0.4984984984984985,24,25,0,0,0,0,0,-3,0,1,0,-12.700000000000015,-5.079999999999984,1,-0.0300000000000002,0.3999999999999999,-0.51,0.525528441374145,0.23927019153964985,0.31470593525702684,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True
1683,1023,1,False,3,0,1,0,2.23,0.36,0.3,1.65,0.48,2,6,31,0,0,3,0,0,2,0,5,0.5980980980980981,0.6101101101101101,0.6551551551551551,1,0,0,1.41,0.45,0.0,1.76,0.38,1,2,6,0,0,1,0,0,0,0,1,0.5955955955955956,0.6881881881881882,0.6541541541541542,34,34,-1,1,1,4,4,25,0,0,2,0.0,-2.539999999999992,0,0.8200000000000001,0.3,-0.1100000000000001,0.525490873716201,0.30626260184741694,0.15275543469206915,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True
509,770,0,False,3,0,2,0,3.45,0.43,0.6,1.46,0.41,3,4,31,0,0,1,3,1,4,0,9,0.5980980980980981,0.6101101101101101,0.6551551551551551,0,1,0,2.69,0.37,0.8,1.51,0.24,9,12,86,2,0,3,10,6,2,0,22,0.503003003003003,0.5230230230230231,0.6541541541541542,38,26,0,1,-6,-13,-8,-55,-2,-5,2,2.539999999999992,2.5400000000000205,-12,0.7600000000000002,-0.2,-0.05,0.525375659238567,0.9016346517884944,0.776408762665534,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True
310,1619,0,False,3,0,3,1,5.66,0.46,0.4,0.63,0.62,2,1,18,0,0,1,2,2,0,0,5,0.8488488488488488,0.9264264264264264,0.36936936936936937,0,2,1,5.43,0.48,0.6,0.34,0.21,2,5,31,0,0,0,2,2,2,0,6,0.4129129129129129,0.27177177177177175,0.23473473473473472,28,31,0,1,0,-1,-4,-13,0,0,-2,12.700000000000015,22.860000000000014,3,0.2300000000000004,-0.1999999999999999,0.29,0.5250973177212495,0.8185776967857396,0.2755154183095097,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True
509,1267,0,False,3,0,1,0,1.81,0.39,1.1,3.3,0.48,3,4,24,1,0,0,2,0,6,0,8,0.7817817817817818,0.7667667667667668,0.6551551551551551,0,2,0,2.69,0.37,0.8,1.51,0.24,9,11,80,2,0,3,10,6,2,0,21,0.503003003003003,0.5230230230230231,0.6541541541541542,37,31,0,-1,-6,-13,-7,-56,-1,-6,4,7.620000000000003,7.620000000000003,-6,-0.8799999999999999,0.3,1.7899999999999998,0.5247698652866836,0.8866095565246147,0.6695227621341766,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True
1824,1625,1,False,3,0,0,0,3.49,0.49,0.6,4.56,0.65,0,0,0,0,0,0,0,0,0,0,0,0.9114114114114114,0.9264264264264264,0.9744744744744744,0,1,0,3.05,0.39,0.1,0.29,0.28,2,6,20,0,0,0,0,4,0,0,4,0.9864864864864864,0.8863863863863863,0.9604604604604605,35,24,0,-1,-2,-4,-6,-20,0,-4,0,-5.0800000000000125,2.539999999999992,-11,0.4400000000000004,0.5,4.27,0.5246435556108583,0.15997318634156055,0.5472537902152343,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True
1389,939,1,False,3,0,3,0,4.48,0.52,0.6,1.23,0.39,3,2,18,0,0,2,2,0,0,0,4,0.31931931931931934,0.34534534534534533,0.23823823823823823,0,0,0,3.41,0.53,0.0,0.39,0.11,0,0,0,0,0,0,0,0,0,0,0,0.23923923923923923,0.16066066066066065,0.23473473473473472,33,27,0,3,3,4,2,18,0,0,0,2.539999999999992,7.620000000000003,-6,1.0700000000000005,0.6,0.84,0.524415412367779,0.3047526059750515,0.15352366029038464,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True
1853,1595,1,False,3,0,1,0,4.33,0.46,0.0,0.85,0.3,2,4,19,0,1,0,1,1,0,0,3,0.0945945945945946,0.047547547547547545,0.0,1,0,0,6.64,0.39,0.0,0.0,0.0,2,1,6,0,0,0,1,1,0,0,2,0.026526526526526525,0.04604604604604605,0.0,24,31,-1,1,0,1,3,13,0,0,0,5.079999999999984,0.0,7,-2.31,0.0,0.85,0.5243369546475022,0.24321642766018914,0.30361898146565675,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,True
1479,1796,0,False,3,0,1,0,7.66,0.53,0.4,0.84,0.36,1,1,11,0,0,1,1,0,0,0,2,0.23423423423423423,0.2077077077077077,0.23823823823823823,1,0,1,1.71,0.38,1.8,2.73,0.3,4,8,61,1,0,1,5,0,11,0,17,0.15715715715715717,0.16066066066066065,0.23473473473473472,39,36,-1,1,-3,-15,-7,-50,-1,0,-11,2.539999999999992,2.539999999999992,-3,5.95,-1.4,-1.89,0.5242080233249162,0.8008092043450992,0.21624789113979437,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True
1697,688,1,False,3,1,0,0,3.54,0.52,2.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0.8488488488488488,0.7667667667667668,0.8903903903903904,0,1,0,3.77,0.46,0.0,0.0,0.0,3,3,13,0,0,0,1,3,0,0,4,0.8508508508508508,0.7667667667667668,0.9819819819819819,28,32,1,-1,-3,-4,-2,-12,0,-3,0,0.0,0.0,4,-0.2299999999999999,2.0,0.0,0.523967892259163,0.1597802334153455,0.5460255635857061,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True
630,987,1,False,3,1,0,0,3.34,0.44,1.1,0.75,0.4,1,1,4,0,0,0,0,1,0,0,1,0.23423423423423423,0.2077077077077077,0.36936936936936937,2,0,0,5.26,0.41,0.9,0.22,0.5,2,4,20,0,0,0,2,1,2,0,5,0.32682682682682684,0.43743743743743746,0.4984984984984985,32,31,-1,0,-1,-4,-3,-16,0,0,-2,-2.539999999999992,-7.620000000000003,-1,-1.92,0.2,0.53,0.5237565899246276,0.1281465767605398,0.5857426567650734,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True
665,1042,0,False,3,0,1,0,4.1,0.48,0.8,5.32,0.48,1,0,3,4,0,0,0,0,1,0,1,0.49649649649649646,0.34534534534534533,0.5035035035035035,0,3,0,1.95,0.31,0.8,4.08,0.53,3,5,36,0,0,2,4,1,3,0,10,0.503003003003003,0.43743743743743746,0.4984984984984985,28,23,0,-2,-2,-9,-5,-33,4,-1,-2,0.0,-2.539999999999992,-5,2.1499999999999995,0.0,1.2400000000000002,0.5234852401878283,0.732399734969429,0.07176031224030217,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True
892,77,0,False,3,0,2,0,2.85,0.42,0.3,2.51,0.36,2,0,6,1,0,0,1,1,0,0,2,0.05655655655655655,0.07807807807807808,0.1106106106106106,0,4,0,5.36,0.4,0.6,0.56,0.58,4,1,10,0,0,0,1,3,0,0,4,0.026526526526526525,0.16066066066066065,0.23473473473473472,23,28,0,-2,-2,-2,-1,-4,1,-2,0,2.539999999999992,-5.0800000000000125,5,-2.51,-0.3,1.95,0.5234480074885465,0.8338637191529373,0.34103542603858794,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False
